Item(s),transaction_id,Item 1,Item 2,Item 3,Item 4,Item 5,Item 6,Item 7,Item 8,Item 9,Item 10,Item 11,Item 12,Item 13,Item 14,Item 15,Item 16,Item 17,Item 18,Item 19,Item 20,Item 21,Item 22,Item 23,Item 24,Item 25,Item 26,Item 27,Item 28,Item 29,Item 30,Item 31,Item 32
3,5956,tropical fruit,other vegetables,pickled vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5957,whole milk,whipped/sour cream,pastry,salty snack,long life bakery product,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5958,zwieback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5959,cream cheese,spread cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5960,rolls/buns,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5961,meat,tropical fruit,other vegetables,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5962,brown bread,sauces,pet care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5963,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5964,UHT-milk,brown bread,coffee,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5965,frankfurter,organic sausage,whole milk,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5966,meat,chicken,root vegetables,other vegetables,whole milk,whipped/sour cream,rolls/buns,abrasive cleaner,cleaner,napkins,house keeping products,,,,,,,,,,,,,,,,,,,,,
1,5967,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,5968,sausage,hamburger meat,packaged fruit/vegetables,whole milk,processed cheese,frozen vegetables,rolls/buns,white bread,tea,long life bakery product,cling film/bags,photo/film,,,,,,,,,,,,,,,,,,,,
11,5969,herbs,other vegetables,sliced cheese,cream cheese,salt,oil,margarine,fruit/vegetable juice,bottled beer,chewing gum,hygiene articles,,,,,,,,,,,,,,,,,,,,,
2,5970,whole milk,butter milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5971,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5972,brown bread,jam,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5973,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5974,other vegetables,baking powder,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5975,pork,tropical fruit,whole milk,rolls/buns,chocolate,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5976,flower soil/fertilizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5977,whole milk,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5978,grapes,root vegetables,whole milk,curd,whipped/sour cream,jam,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5979,liver loaf,pork,citrus fruit,other vegetables,yogurt,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5980,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5981,citrus fruit,tropical fruit,onions,whole milk,domestic eggs,cat food,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5982,sausage,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5983,pastry,jam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5984,beverages,bottled water,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5985,beverages,brown bread,pastry,soda,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5986,other vegetables,whole milk,brown bread,cat food,chewing gum,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5987,tropical fruit,packaged fruit/vegetables,sliced cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5988,beef,root vegetables,white bread,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5989,frozen dessert,margarine,canned fruit,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5990,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5991,pork,specialty vegetables,bottled water,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5992,rolls/buns,bottled water,dental care,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5993,domestic eggs,salty snack,popcorn,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5994,whole milk,jam,canned fish,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5995,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,5996,pork,other vegetables,curd,whipped/sour cream,brown bread,oil,sugar,ketchup,salty snack,,,,,,,,,,,,,,,,,,,,,,,
11,5997,frankfurter,meat,pip fruit,ice cream,brown bread,pickled vegetables,jam,canned fish,liquor,waffles,newspapers,,,,,,,,,,,,,,,,,,,,,
2,5998,ham,UHT-milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5999,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6000,whole milk,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6001,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6002,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6003,hard cheese,rolls/buns,sugar,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6004,tropical fruit,root vegetables,whole milk,butter,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6005,yogurt,margarine,fruit/vegetable juice,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,6006,tropical fruit,whole milk,processed cheese,brown bread,flour,sugar,sauces,pet care,,,,,,,,,,,,,,,,,,,,,,,,
2,6007,whole milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6008,ice cream,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6009,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6010,citrus fruit,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,6011,hamburger meat,citrus fruit,whole milk,butter,yogurt,cat food,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
5,6012,frozen fish,sugar,cake bar,chocolate marshmallow,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6013,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6014,tropical fruit,whole milk,soda,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6015,citrus fruit,onions,yogurt,sliced cheese,rolls/buns,bottled beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
8,6016,sausage,other vegetables,curd,yogurt,soft cheese,brown bread,fruit/vegetable juice,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,
3,6017,whipped/sour cream,frozen vegetables,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,6018,sausage,packaged fruit/vegetables,whole milk,dessert,beverages,frozen vegetables,domestic eggs,brown bread,pastry,margarine,mustard,coffee,soda,bottled beer,,,,,,,,,,,,,,,,,,
4,6019,yogurt,beverages,frozen meals,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6020,pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6021,pork,white bread,make up remover,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6022,curd,dog food,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6023,sausage,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6024,sausage,rolls/buns,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6025,berries,pastry,seasonal products,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6026,root vegetables,herbs,other vegetables,candy,seasonal products,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6027,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6028,domestic eggs,soda,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6029,tidbits,rolls/buns,instant coffee,soda,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6030,curd,rolls/buns,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6031,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6032,spread cheese,rolls/buns,canned fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6033,berries,yogurt,misc. beverages,canned beer,liquor,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6034,coffee,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6035,other vegetables,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6036,frankfurter,other vegetables,whole milk,coffee,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,6037,sausage,citrus fruit,whole milk,pastry,bottled water,soda,bottled beer,canned beer,,,,,,,,,,,,,,,,,,,,,,,,
1,6038,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6039,frankfurter,soft cheese,rolls/buns,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6040,dessert,fruit/vegetable juice,long life bakery product,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6041,ham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6042,semi-finished bread,long life bakery product,waffles,detergent,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6043,whole milk,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6044,root vegetables,yogurt,cat food,coffee,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6045,beef,rolls/buns,canned beer,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6046,citrus fruit,pip fruit,white bread,brown bread,pastry,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6047,citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6048,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6049,pork,other vegetables,whole milk,yogurt,frozen fish,rolls/buns,roll products,flour,specialty fat,sugar,bottled water,soda,,,,,,,,,,,,,,,,,,,,
4,6050,frankfurter,whole milk,mustard,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6051,berries,root vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6052,bottled beer,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6053,ham,yogurt,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6054,whole milk,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6055,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6056,chicken,beef,tropical fruit,berries,frozen vegetables,zwieback,dishes,,,,,,,,,,,,,,,,,,,,,,,,,
3,6057,frankfurter,rolls/buns,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6058,beef,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6059,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6060,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6061,whole milk,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6062,pip fruit,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6063,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6064,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6065,frankfurter,rolls/buns,soda,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6066,sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6067,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6068,soda,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6069,onions,whole milk,domestic eggs,sugar,hygiene articles,light bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6070,root vegetables,other vegetables,yogurt,processed cheese,pickled vegetables,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6071,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6072,chewing gum,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6073,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6074,pork,berries,onions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6075,dessert,spread cheese,pastry,soda,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6076,flour,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6077,tropical fruit,pip fruit,whole milk,flower soil/fertilizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6078,pip fruit,berries,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6079,yogurt,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6080,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6081,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6082,whole milk,cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6083,citrus fruit,packaged fruit/vegetables,yogurt,white wine,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6084,onions,whipped/sour cream,coffee,fruit/vegetable juice,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6085,berries,butter,domestic eggs,soda,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6086,tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6087,bottled water,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6088,whole milk,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6089,UHT-milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6090,pork,whole milk,white bread,pastry,specialty fat,sweet spreads,female sanitary products,,,,,,,,,,,,,,,,,,,,,,,,,
2,6091,pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6092,other vegetables,whole milk,hard cheese,long life bakery product,cooking chocolate,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6093,frozen meals,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6094,root vegetables,whole milk,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6095,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6096,chicken,root vegetables,herbs,other vegetables,canned beer,liquor (appetizer),shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
4,6097,dessert,frozen meals,soda,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6098,sausage,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6099,other vegetables,whole milk,yogurt,beverages,hard cheese,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6100,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6101,beef,cat food,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6102,berries,packaged fruit/vegetables,yogurt,rolls/buns,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6103,ham,whole milk,rolls/buns,bottled water,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6104,citrus fruit,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6105,berries,whipped/sour cream,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6106,meat,chicken,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6107,coffee,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6108,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6109,whole milk,beverages,brown bread,pastry,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6110,root vegetables,whole milk,yogurt,brown bread,pastry,specialty chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,,,
7,6111,pork,root vegetables,rice,sparkling wine,hygiene articles,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
2,6112,yogurt,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6113,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6114,frankfurter,sausage,brown bread,canned fish,bottled water,canned beer,candles,,,,,,,,,,,,,,,,,,,,,,,,,
1,6115,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6116,tropical fruit,dessert,soft cheese,brown bread,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6117,chicken,yogurt,cream cheese,specialty cheese,margarine,canned vegetables,soda,candy,hygiene articles,dishes,,,,,,,,,,,,,,,,,,,,,,
3,6118,soda,bottled beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6119,sausage,whole milk,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6120,citrus fruit,root vegetables,other vegetables,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6121,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6122,root vegetables,whole milk,butter,rice,bottled water,soda,canned beer,white wine,specialty chocolate,detergent,decalcifier,candles,,,,,,,,,,,,,,,,,,,,
5,6123,hard cheese,pasta,canned vegetables,canned fish,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6124,curd,flour,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,6125,berries,whipped/sour cream,coffee,bottled water,soda,white wine,salty snack,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,
6,6126,cat food,canned beer,specialty chocolate,hygiene articles,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6127,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6128,soda,nut snack,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6129,fruit/vegetable juice,hygiene articles,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6130,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6131,citrus fruit,root vegetables,whole milk,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6132,whipped/sour cream,frozen vegetables,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6133,yogurt,sliced cheese,frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6134,chicken,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6135,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,6136,sausage,citrus fruit,tropical fruit,pip fruit,grapes,bottled water,soda,bottled beer,cake bar,,,,,,,,,,,,,,,,,,,,,,,
3,6137,tropical fruit,mustard,sauces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6138,whole milk,margarine,soda,napkins,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6139,butter,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,6140,citrus fruit,tropical fruit,pip fruit,UHT-milk,frozen fish,soda,fruit/vegetable juice,hygiene articles,napkins,,,,,,,,,,,,,,,,,,,,,,,
1,6141,pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6142,frozen fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6143,beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6144,other vegetables,UHT-milk,canned vegetables,bottled water,cake bar,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6145,chicken,packaged fruit/vegetables,butter,condensed milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6146,beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6147,pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6148,candy,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6149,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6150,other vegetables,frozen vegetables,domestic eggs,soda,canned beer,liquor,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
1,6151,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,6152,sausage,hamburger meat,tropical fruit,pip fruit,other vegetables,sliced cheese,hard cheese,frozen fish,rolls/buns,brown bread,pastry,sauces,organic products,canned fruit,popcorn,dental care,napkins,kitchen towels,,,,,,,,,,,,,,
1,6153,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6154,soda,canned beer,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6155,frankfurter,hamburger meat,beverages,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6156,whipped/sour cream,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6157,tropical fruit,whole milk,candles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6158,sausage,tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6159,rolls/buns,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6160,other vegetables,whole milk,frozen potato products,brown bread,semi-finished bread,salt,canned vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
5,6161,citrus fruit,other vegetables,dessert,whipped/sour cream,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6162,pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6163,citrus fruit,yogurt,canned fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6164,pet care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6165,butter,cream cheese,frozen vegetables,soda,fruit/vegetable juice,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
6,6166,citrus fruit,tropical fruit,onions,packaged fruit/vegetables,yogurt,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6167,whole milk,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6168,pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,6169,ham,pork,whole milk,yogurt,hard cheese,spread cheese,rolls/buns,white bread,brown bread,pastry,chocolate,abrasive cleaner,dental care,napkins,newspapers,shopping bags,,,,,,,,,,,,,,,,
3,6170,soda,snack products,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6171,tropical fruit,yogurt,soda,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6172,ham,root vegetables,onions,herbs,cream cheese,zwieback,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,
5,6173,sausage,misc. beverages,canned beer,waffles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6174,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6175,other vegetables,rolls/buns,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6176,semi-finished bread,bottled beer,liquor,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6177,sausage,tropical fruit,root vegetables,other vegetables,curd,yogurt,sliced cheese,cream cheese,specialty cheese,frozen vegetables,domestic eggs,bottled water,,,,,,,,,,,,,,,,,,,,
3,6178,citrus fruit,rolls/buns,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6179,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6180,soda,misc. beverages,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6181,pastry,long life bakery product,waffles,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6182,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6183,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6184,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6185,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6186,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,6187,citrus fruit,butter,yogurt,cat food,coffee,bottled water,chocolate,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,
2,6188,yogurt,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,6189,meat,beef,root vegetables,other vegetables,butter,yogurt,frozen vegetables,frozen meals,coffee,long life bakery product,shopping bags,,,,,,,,,,,,,,,,,,,,,
10,6190,frankfurter,tropical fruit,whole milk,cream cheese,rolls/buns,pet care,bottled water,napkins,dishes,shopping bags,,,,,,,,,,,,,,,,,,,,,,
3,6191,frankfurter,onions,pickled vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6192,packaged fruit/vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,6193,root vegetables,yogurt,whipped/sour cream,beverages,hard cheese,cream cheese,organic products,soda,misc. beverages,fruit/vegetable juice,liquor (appetizer),specialty chocolate,shopping bags,,,,,,,,,,,,,,,,,,,
1,6194,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6195,frankfurter,packaged fruit/vegetables,soft cheese,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6196,whole milk,butter,brown bread,pastry,sweet spreads,soda,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
3,6197,citrus fruit,tropical fruit,prosecco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6198,beef,whole milk,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,6199,frankfurter,sausage,root vegetables,other vegetables,yogurt,UHT-milk,white bread,long life bakery product,chocolate,specialty bar,candy,,,,,,,,,,,,,,,,,,,,,
14,6200,pork,hamburger meat,citrus fruit,butter,yogurt,whipped/sour cream,hard cheese,frozen vegetables,white bread,Instant food products,fruit/vegetable juice,salty snack,candy,shopping bags,,,,,,,,,,,,,,,,,,
7,6201,sausage,tropical fruit,root vegetables,other vegetables,cream cheese,pickled vegetables,candles,,,,,,,,,,,,,,,,,,,,,,,,,
5,6202,whipped/sour cream,ice cream,rolls/buns,semi-finished bread,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6203,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6204,sausage,citrus fruit,tropical fruit,curd,dessert,processed cheese,margarine,soda,canned beer,napkins,,,,,,,,,,,,,,,,,,,,,,
2,6205,tropical fruit,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6206,pork,tropical fruit,pip fruit,processed cheese,spread cheese,curd cheese,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,
7,6207,pork,citrus fruit,dessert,whipped/sour cream,cream cheese,salty snack,dishes,,,,,,,,,,,,,,,,,,,,,,,,,
1,6208,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6209,chicken,tropical fruit,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,6210,ham,beef,tropical fruit,whole milk,curd,yogurt,rolls/buns,ready soups,cat food,,,,,,,,,,,,,,,,,,,,,,,
